eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,siteNotes,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,latitude_dd,longitude_dd,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_types,hwm_qualities,marker,vertical_datums,approval,event,site,peak_summary,files,horizontal_datums,horizontal_collect_methods,vertical_collect_methods,survey_member,flag_member,Links
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,NAD83,Philip Habermehl,Christopher Henry,LAASC16958,ADVANCED STORAGE OFFICE BUILDING,,,LA,Ascension Parish,,No,,15326,AMITE,16958,129,5,1,1' RIGHT OF FRONT DOOR TO OFFICE. ANDRIGHT ABOVE WHERE THE SIDE MEETS THE FOUNDATION.,30.32992,-90.91267,8/31/2016 4:00:00 AM,21.144,2,6,N/A,,4,1.79,1,,FOUND MARK ALREADY MARKED BY USGS BUT NOT IN STN NETWORK,Riverine,8/26/2016 4:00:00 AM,0,2,1600,7,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,Level Gun,,Marker,Handheld GPS,NAD83,Laura LaPolice,Jeffrey Moss,LAEAS16959,Brick House on corner of Deer Creek and S. Deer Creek.,,,LA,East Baton Rouge Parish,,No,,15327,deer creek,16959,129,5,3,Mark found on 2nd column to the right of walk up to the house,30.64416,-91.08312,9/3/2016 5:00:00 AM,91.605,2,2,N/A,,4,2.52,1,,Used TBM and levels to determine elevation.,Riverine,8/25/2016 5:00:00 AM,0,2,1598,1595,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Skylar McHenry,Matthew Jennings,LALIV16960,HWM on side of garage of private residence,,,LA,Livingston Parish,,No,,15328,Tickfaw,16960,129,5,1,HWM tag and flagging on molding of left side of garage door.,30.48215,-90.58324,9/1/2016 5:00:00 AM,36.155,2,6,N/A,,6,1.18,1,,Strung out line level to stake in front lawn. Skies were partly cloudy. Two shot differed by 0.056 ft.,Riverine,8/25/2016 5:00:00 AM,0,2,1590,1593,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Vegetation line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,NAD83,Kelvey Merrill,Skylar McHenry,LALIV16961,"26389 HWY 42, Holden LA, 70744. HWM on front door of house.",,,LA,Livingston Parish,,No,,15330,Breed Branch,16961,129,4,1,Right edge of  front door frame.  Marked with sharpie. Flagging  on tree at road.,30.44003,-90.57711,8/28/2016 4:00:00 AM,17.4715,2,6,N/A,,4,0.73,1,,"Job name LA-5-08282016 
Point name: LALIV16961A
Checked in @: 46DE56a
GPS control in EST",Riverine,8/26/2016 4:00:00 AM,1,2,1602,1590,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Mud,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,NAD83,Kelvey Merrill,Skylar McHenry,LALIV16961,"26389 HWY 42, Holden LA, 70744. HWM on front door of house.",,,LA,Livingston Parish,,No,,15334,Breed Branch,16961,129,1,3,"Celebration church- HWY 42 Holden LA, 70744. Right edge of trailor skirting at the Preschool building (to the left of the main building).",30.44008,-90.58904,8/28/2016 4:00:00 AM,18.1595,2,6,N/A,,4,2.6,1,,"Job name LA-5-08282016 
Point name: LALIV16961B
Checked in @: 46DE56a
GPS control in EST",Riverine,8/26/2016 4:00:00 AM,0,2,1602,1590,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Stain line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,NAD83,Arthur Day,Laura LaPolice,LAASC16962,"Sharpie mark on panel fence at back of gravel parking lot for the Orleans Room Event Center at 43435 Weber City Rd, Gonzales, LA 70737",,,LA,Ascension Parish,,No,,15329,New River,16962,129,6,2,"Sharpie mark on panel fence at back of gravel parking lot for the Orleans Room Event Center at 43435 Weber City Rd, Gonzales, LA 70737",30.22606,-90.87389,8/29/2016 4:00:00 AM,8.041,2,6,N/A,,4,1.5,1,,LAASC16962-A2,Riverine,8/26/2016 4:00:00 AM,1,2,1587,1598,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Other (Note in Description box),Map (digital or paper),WGS84 (from Digital Map),Ben Thepaut,Erin Williams,LAEAS16963,HWM at St. George Fire Department Station Number 63,,,LA,East Baton Rouge Parish,,No,,15331,Unknown Tributary to Amite River,16963,129,5,2,Sharpie mark on back left side of fire department near FDC pump and heat pumps.,30.388695,-91.006952,8/29/2016 5:00:00 AM,27.485,2,6,N/A,,9,4.51,4,,HWM had upper and lower (+/- 0.4 from eachother) defined marking on building; upper chosen based on nearby mudline on fence and condition of seedline.,Riverine,8/26/2016 5:00:00 AM,0,4,1601,1632,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,NAD83,Philip Habermehl,Christopher Henry,LAASC16964,CHURCH OF GOD ON JOHN EALY ROAD,,,LA,Ascension Parish,,No,,15332,AMITE,16964,129,5,2,LOCATED ON EAST CORNER OF THIRD WINDOW FROM FRONT OF NORTH SIDE OF CHURCH. LEFT OF WINDOW  RIGHT ABOVE SILL.  TOP OF 15TH BRICK FROM THE BOTTOM. TRANSFERRED FROM INTERIOR MARKS IN CHURCH AND CONFIRMED BY MUD LINE ON WINDOW SCREEN.,30.33369,-90.87369,8/31/2016 4:00:00 AM,16.769,2,6,N/A,,4,3.8,1,,"Job name: LA-8-08312016
Point Name: LAASC16964a/b
Checked in on PortV-AmiteRM2a/b
GPS controller in EST",Riverine,8/26/2016 4:00:00 AM,0,2,1600,7,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,NAD83,Arthur Day,Laura LaPolice,LAASC16965,"Sharpie mark on corner of small yellow shed behind Holy Rosary Catholic Church at 44450 LA-429, St Amant, LA 70774",,,LA,Ascension Parish,,No,,15333,New River,16965,129,5,2,"Sharpie mark on corner of small yellow shed behind Holy Rosary Catholic Church at 44450 LA-429, St Amant, LA 70774",30.22612,-90.85628,8/29/2016 4:00:00 AM,8.796,2,6,N/A,,4,1.89,1,,,Riverine,8/26/2016 4:00:00 AM,0,2,1587,1598,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,,,,Marker,Handheld GPS,NAD83,Anna Marie Marable,Laura LaPolice,LAST.16966,"HWM(5); Line on shop, behind house (camp)
Land Owner: Vera (Mini) Easley 985-974-3819",,,LA,St. Helena Parish,,No,,15335,Amite,16966,129,5,2,,30.82108,-90.83528,9/2/2016 4:00:00 AM,,,,N/A,,4,7.32,1,,ZERO CELL SERVICE NO WAY TO USE RTK AT SITE,Riverine,8/26/2016 4:00:00 AM,0,2,1609,1598,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Jaysson Funkhouser,Daniel McCay,LALIV16967,Louisiana Plantation Nursing Home,,,LA,Livingston Parish,,No,,15336,Amite,16967,129,5,2,16 inch pine tree about 150' down business driveway on the north side of the driveway about 50 feet north of main entrance.  MARK A.,30.45444,-90.94653,9/4/2016 4:00:00 AM,39.081,2,6,N/A,,6,3.31,1,,"Rain clouds nearby, no noticeable thunder or lightening. Shots A & C were both off more than 0.10. Job Name: LA-8-09042016. Shot Names: LALIV16967b & LALIV16967d.    **Surveyed by Team 8.",Riverine,8/26/2016 4:00:00 AM,1,2,1585,1591,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Jaysson Funkhouser,Daniel McCay,LALIV16967,Louisiana Plantation Nursing Home,,,LA,Livingston Parish,,No,,15339,Amite,16967,129,5,2,8 inch ironwood tree about 150' down business driveway on the north side of the driveway about 50 feet north of main entrance.  MARK B.,30.45444,-90.94642,9/4/2016 4:00:00 AM,,,,N/A,,6,3.62,1,,"**Mark not used. Mark placed in back of tree facing towards woods, not accessible by levels or GPS.",Riverine,8/26/2016 4:00:00 AM,0,2,1585,1591,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Daniel McCay,Christopher Henry,LALIV16968,"White House in curve of road. Seed line on roof frame transferred to outside frame beam on front of carport. Nail and USGS marker, marked with flagging.",,,LA,Livingston Parish,,No,,15337,Amite River,16968,129,5,2,"White House in curve of road. Seed line on roof frame transferred to outside frame beam on front of carport. Nail and USGS marker, marked with flagging",30.349174,-90.809215,8/30/2016 4:00:00 AM,16.441,2,6,N/A,,6,6.96,1,,TJ Aydell. 252-5399,Riverine,8/26/2016 4:00:00 AM,1,2,1591,7,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Debris,VP: > 0.40 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Jeffrey Moss,Matthew Jennings,LAEAS16969,Corner fence post at pasture near corner or Lemon rd and Jacocks Rd,,,LA,East Feliciana Parish,,No,,15338,Comite River,16969,129,2,5,Nail on corner fence post at intersection of lemon road and Jacock road.,30.70728,-91.13494,9/4/2016 5:00:00 AM,115.145,2,6,N/A,,6,2.4,1,,Strung out line level to wood stake.,Riverine,8/26/2016 5:00:00 AM,0,2,1595,1593,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,Level Gun,,Nail and HWM tag,Handheld GPS,NAD83,Laura LaPolice,Jeffrey Moss,LAEAS16970,Beige brick house on left side of MacHost rd.,,,LA,East Baton Rouge Parish,,No,,15340,white bayou,16970,129,5,1,seed line was found on fence to the left of the house. Seed line marked with blue tape and white disc. The house is a beige brick house with a new privacy fence on the left where the mark is located.,30.66219,-91.12436,9/3/2016 5:00:00 AM,94.703,2,2,N/A,,6,,1,,Used TBM and levels to determine elevation.,Riverine,8/25/2016 5:00:00 AM,0,2,1598,1595,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Skylar McHenry,Skylar McHenry,LALIV16971,Albany LA Fire Department,,,LA,Livingston Parish,,No,,15341,Tickfaw,16971,129,5,1,Line on utility box leveled out to HWM tag on power pole on right front side of firestation,30.50092,-90.58256,8/31/2016 4:00:00 AM,40.724,2,6,N/A,,6,3.7,1,,"Job name LA-5-08312016 
Point: LALIV16971/LALIV16972
Checked in @: 46BC56
GPS control in EST",Riverine,8/26/2016 4:00:00 AM,0,2,1590,1590,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Stain line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Matthew Jennings,Matthew Jennings,LALIV16972,"first house on the right on Oakland drive, Denham springs. mudline on front of house marked with USGS HWM in Nail.",,,LA,Livingston Parish,,No,,15344,Amite River,16972,129,6,2,"mud stain line located on the screen window in front of the house, transferred with a level to the window trim.  HWM marked with a green usgs high water mark washer and a nail with pink flagging tape tied to it.",30.55646,-90.95628,9/2/2016 5:00:00 AM,59.5285,2,6,N/A,,6,3.04,1,,"Ran the trimble unit 4 times, 2 at each height. Ran a level line to tripod in yard. Averaged all shots.",Riverine,8/25/2016 5:00:00 AM,1,2,1593,1593,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,NAD83,Arthur Day,Laura LaPolice,LAASC16973,Sharpie mark on tan metal shed at east end of St Amant HS football field behind score board. Shed is at the rear of St Amant Middle school.,,,LA,Ascension Parish,,No,,15342,New River,16973,129,5,2,Sharpie mark on tan metal shed at east end of St Amant HS football field behind score board. Shed is at the rear of St Amant Middle school.,30.22202,-90.85938,8/29/2016 4:00:00 AM,7.625,2,6,N/A,,4,3.72,1,,LAASC16973-A,Riverine,8/26/2016 4:00:00 AM,1,2,1587,1598,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Mud,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,NAD83,Philip Habermehl,Laura LaPolice,LAASC16974,RESIDENCE AT 17079  HWY 431,,,LA,Ascension Parish,,No,,15343,AMITE,16974,129,1,2,MUD/STAIN ON INTERIOR MIDDLE WINDOW ON WEST SIDE (REAR) OF HOUSE. TRANSFERRED FROM WINDOW TO EXTERIOR BRICK BY HAND LEVEL. 19TH BRINK FROM TOP OF FOUNDATION,30.31564,-90.85392,8/30/2016 4:00:00 AM,15.84,2,6,N/A,,4,5.35,1,,LAASC16974-A,Riverine,8/26/2016 4:00:00 AM,0,2,1600,1598,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Debris,Poor: +/- 0.40 ft,,,,Nail and HWM tag,Handheld GPS,NAD83,Caleb Miller,Laura LaPolice,LAEAS16975,"Boeneke Rd Gravel Pit 1, Follow road down till you reach the Office building, continue past the office (do not take a right at the office), and about a mile down you will see the mark in a tree on the right (across from a sand pit filled with water",,,LA,East Feliciana Parish,,No,,15345,Amite River,16975,129,2,4,"Nail in tree on the right side of road, with flagging attached.  Tree has orange paint on it, and 3 debris line flags on the side of the road at its' location.",30.81878,-90.84461,9/2/2016 4:00:00 AM,,,,Right,,6,4.1,1,,COULD NOT GET TO SITE DUE TO LOCKED GATE AT START OF ROAD. NO WAY AROUND TO GET TO SITE.,Riverine,8/26/2016 4:00:00 AM,0,2,1607,1598,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Vegetation line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Kelvey Merrill,Skylar McHenry,LALIV16976,"20495 Horse Bluff Rd. Springfield, LA 70462. High water mark on shed in the back of trailor. Marked with nail and HWM tab.",,,LA,Livingston Parish,,No,,15346,Tickfaw,16976,129,4,2,"20495 Horse Bluff rd. Springfield LA, 70462. Nail and HWM tab located behind trailor on plywood shed.",30.36498,-90.62845,8/30/2016 4:00:00 AM,15.921,2,6,N/A,,6,,1,,"Job name LA-5-08302016 
Point name: LALIV16976A
Checked in @: 46DE56
GPS control in EST",Riverine,8/26/2016 4:00:00 AM,0,2,1602,1590,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,NAD83,Kelvey Merrill,Skylar McHenry,LALIV16976,"20495 Horse Bluff Rd. Springfield, LA 70462. High water mark on shed in the back of trailor. Marked with nail and HWM tab.",,,LA,Livingston Parish,,No,,15348,Tickfaw,16976,129,5,1,"Last house on Maple Dr. Mark is on the far left corner of the porch, behind the travel trailor. Marked with Sharpie.",30.36626,-90.6317,8/30/2016 4:00:00 AM,12.599,2,6,N/A,,4,5.97,1,,,Riverine,8/26/2016 4:00:00 AM,0,2,1602,1590,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,NAD83,Kelvey Merrill,Skylar McHenry,LALIV16976,"20495 Horse Bluff Rd. Springfield, LA 70462. High water mark on shed in the back of trailor. Marked with nail and HWM tab.",,,LA,Livingston Parish,,No,,15355,Tickfaw,16976,129,5,1,"20550 Riverside Rd. Springfield LA,70462. Sharpie mark on Left corner of shop-- street facing  (to the right of the house) Flagging on the mailbox of house.",30.36737,-90.61037,8/30/2016 4:00:00 AM,10.878,2,6,N/A,,4,,1,,"Job name LA-5-08302016 
Point name: LALIV16976C
Checked in @: 46DE56
GPS control in EST",Riverine,8/26/2016 4:00:00 AM,0,2,1602,1590,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Kelvey Merrill,Skylar McHenry,LALIV16976,"20495 Horse Bluff Rd. Springfield, LA 70462. High water mark on shed in the back of trailor. Marked with nail and HWM tab.",,,LA,Livingston Parish,,No,,15363,Tickfaw,16976,129,5,2,"28555 Ridge Ln. Springfield LA, 70462. Nail and HWM tab on right most front porch pillar (by gutter). Flagging on mailbox",30.36942,-90.61068,8/30/2016 4:00:00 AM,12.778,2,6,N/A,,6,3.96,1,,"Job name LA-5-08302016 
Point name: LALIV16976D
Checked in @: 46DE56
GPS control in EST",Riverine,8/26/2016 4:00:00 AM,0,2,1602,1590,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Laura LaPolice,Matthew Jennings,LAEAS16977,Taupe double wide on Port Hudson Pride rd.,,,LA,East Baton Rouge Parish,,No,,15347,Copper Mill Bayou,16977,129,5,2,seed line located on crape mertal on the left front side of house.,30.68429,-91.16138,9/4/2016 5:00:00 AM,104.2925,2,6,N/A,,6,3.8,1,,Strung level line out to tripod with vertical bolt in yard. Some clouds on LAEAS16977b caused the gnss to lose initialization. Had to restart multiple times.,Riverine,8/25/2016 5:00:00 AM,0,2,1598,1593,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,local control point,Christopher Henry,Laura LaPolice,LALIV16978,Sharpie Mark on edge of outhouse door behind town hall museum. Marked with orange flagging and orange survey flags.,,,LA,Livingston Parish,,No,,15350,Aimed River,16978,129,5,1,,30.298555,-90.799159,8/28/2016 4:00:00 AM,11.395,2,6,N/A,,4,,1,,closed on top of hub,Riverine,8/26/2016 4:00:00 AM,1,1,7,1598,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Marker,Handheld GPS,NAD83,Arthur Day,Laura LaPolice,LAASC16979,Sharpie mark on East side of machine shop warehouse at gate post at 46044 Irah Rd. St Amant LA,,,LA,Ascension Parish,,No,,15351,New River,16979,129,5,2,Sharpie mark on East side of machine shop warehouse at gate post at 46044 Irah Rd. St Amant LA,30.22659,-90.83467,8/29/2016 4:00:00 AM,8.664,2,6,N/A,,4,2.79,1,,LAASC16979-A,Riverine,8/26/2016 4:00:00 AM,1,2,1587,1598,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Vegetation line,Excellent: +/- 0.05 ft,,,,Marker,Handheld GPS,NAD83,Caleb Miller,Arthur Day,LAEAS16980,"11332 Montgomery street, beige house om left side of road before curve.",,,LA,East Feliciana Parish,,No,,15352,Comite,16980,129,4,1,Front entrance of house next to the door.  Marker line.,30.86658,-91.02172,9/3/2016 4:00:00 AM,,,,Left,,4,4.74,1,,ABANDONED. Could not maintain initialization or base station connections. Tried several locations but trees and power lines interfered.,Riverine,8/26/2016 4:00:00 AM,0,2,1607,1587,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Jeffrey Moss,Matthew Jennings,LAEAS16981,"Tree with 5 24"" stems coming off the main trunk along barb wire fence line beside the road. Residence is red brick house off road.",,,LA,East Baton Rouge Parish,,No,,15353,Amite,16981,129,5,3,"2.68 ft off the ground, marked with green flagging. Along fence line right beside road. Residence is red brick house.",30.62107,-90.9922,9/2/2016 5:00:00 AM,73.031,2,6,N/A,,6,2.68,1,,"Strung out a level line to yard, and sta up RTK on tripod with vertical bolt.",Riverine,8/26/2016 5:00:00 AM,0,2,1595,1593,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Fair: +/- 0.20 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Philip Habermehl,Laura LaPolice,LAASC16982,WATER TREATMENT PUMP FENCE AT RESIDENCE LOCATED AT 13197 BAY LEAF DRIVE CYPRESS GOLD SUBDIVISION,,,LA,Ascension Parish,,No,,15354,AMITE,16982,129,5,3,SOUTHWEST CORNER OF FENCE SURROUNDING WATER TREATMENT PUMP STATION . WHEN LOOKING AT RESIDENCE IT WILL BE ON THE RIGHT FAR BACK,30.26108,-90.86006,8/29/2016 4:00:00 AM,9.421,2,6,N/A,,6,5.27,1,,LAASC16982-A,Riverine,8/26/2016 4:00:00 AM,0,2,1600,1598,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Jaysson Funkhouser,Arthur Day,LATAN16983,"House along Browns Oak Driver in Pontchatoula, LA",,,LA,Tangipahoa Parish,,No,,15356,Tickfaw,16983,129,5,2,"Seed line in 12"" oak",30.44094,-90.38678,8/31/2016 4:00:00 AM,18.443,2,6,N/A,,6,1.25,1,,,Riverine,8/26/2016 4:00:00 AM,1,2,1585,1587,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Arthur Day,Laura LaPolice,LAASC16984,Nail and HWM disc in well house behind 11551 Stringer Bridge Rd.,,,LA,Ascension Parish,,No,,15357,Saveiro Canal,16984,129,5,2,Nail and HWM disc in well house behind 11551 Stringer Bridge Rd.,30.23835,-90.83264,8/29/2016 4:00:00 AM,9.068,2,6,N/A,,6,4.88,1,,LAASC16984-A,Riverine,8/26/2016 4:00:00 AM,0,2,1587,1598,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Excellent: +/- 0.05 ft,,,,Marker,Handheld GPS,NAD83,Caleb Miller,Arthur Day,LAEAS16985,"Clarence St, Brick house on the left before reaching kennedy st on the left.",,,LA,East Feliciana Parish,,No,,15358,Comite River,16985,129,5,1,Marker used on window below the Fema HWM sticker.  It is the window to the right of the door.,30.85894,-91.02606,9/3/2016 4:00:00 AM,,,,Left,,4,4.86,1,,ABANDONED. Demolition debris is piled around yard and under mark preventing access to yard and front porch,Riverine,8/26/2016 4:00:00 AM,0,2,1607,1587,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
Louisiana August 2016,Seed line,Good: +/- 0.10 ft,NAVD88,RT-GNSS,,Nail and HWM tag,Handheld GPS,NAD83,Jaysson Funkhouser,Laura LaPolice,LATAN16986,"Seed line in 16"" oak tree on the west side of the intersection of County River Road and River Road",,,LA,Tangipahoa Parish,,No,,15359,Tangipahoa,16986,129,5,2,"Seed line in 16"" oak tree on the west side of the intersection of County River Road and River Road",30.45306,-90.34361,8/31/2016 4:00:00 AM,21.509,2,6,N/A,,6,1,1,,LATAN16986-A,Riverine,8/26/2016 4:00:00 AM,1,2,1585,1598,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,,,
